Title,URL,Date,Primary image,Primary image caption,Primary image rights information,Subjects,Station,State,Place,Keywords,Latitude,Longitude,MediaRSS URL,Words,Billboards
"More bang, less blur: the secrets to photographing fireworks",http://www.abc.net.au/local/photos/2013/12/30/3918585.htm,30/12/2013,http://www.abc.net.au/reslib/201312/r1219852_15972491.jpg,Colour burst: photographer Ralph Meznar shares his top tips for capturing New Years Eve fireworks on your camera or smartphone,Copyright: Unspecified | Source: Flickr | Byline: Jeff Golden,"Arts and Entertainment:Photography, Arts and Entertainment:Popular Culture, Human Interest,",ABC South East SA,SA,,"abc, photography, fireworks, NYE, new years eve, photograph, Ralph Meznar",,,http://www.abc.net.au/local/photos/2013/12/30/3918585-mediarss.xml, Whether you've got the latest digital camera or just shooting from the hip with your smartphone you can capture a great shot with some secrets from the professionals South East photographer Ralph Meznar who has shot countless fireworks displays across Australia for the last fourteen years says all you need for a top shot is a steady hand and the will to experiment Start off basic use a tripod if you have one but you can also take great pictures with your camera without one he said Lay down on the ground and look up at the sky if you have to - it will keep you steady Mr Meznar said to get a good burst with lots of colour he sets his camera on the Aperature mode and dials it to around F8 to give the shot some depth of field Then he sets his ISO to around 200 to cut down on noise or random colour information in the image and focuses his lens manually When the firework goes off it creates its own light so it like a flash and then it goes black again Bring on the digital brigade </strong> Mr Meznar said photographing fireworks can be hit and miss but the advent of digital photography means anyone can get the perfect shot with a little perseverance Years ago you might have gone out with a roll of 24 film and one or two shots might have worked until you get the hang of it he said Now you can experiment and see what works there no reason why you can't get a nice shot first time Play around with your depth of field (aperature) and shutter speed If you're looking for blur or trails - you might want to try around 1/50 but to capture the bursts you need around 1/125 or 1/250th of a second Mr Meznar said sometimes he so busy snapping he forgets to actually watch the show but his digilence is repaid when he checks out his images later Photographers can often miss the show you lose one way but you get to see it all later and keep a record of it No big fancy digital camera to beg or borrow? If you show up to your local park equipped with only sparklers bravado and your smart phone you can still take a social-media worthy shot with no art school degree required Here are some top tips for shooting with a smartphone</strong> Get your spot right Long before the fireworks are lit pick your best vantage point Sometimes the best spots are right away from the action and people on hills and lookouts which give an overview of the whole scene Also position yourself downwind as smoke from previous bursts tend to get in the way Steady on Blurry fireworks shots can look arty with an Instagram filter but most of the time they just look like a mess Get into position and brace yourself against a table seat or even someone shoulder Framing Use the first few fireworks to work out in the sky where the display will be and get in place You don't want to have to move your camera around Slow hand If you have to reposition do it slowly - Photographing at night means slower shutter speeds and photos can blur Flash Camera phones set on auto will use a flash in certain modes and although powerful stand alone flashes can give great effects when shooting at night the tiny flash on your smartphone will not give illuminate fireworks 500metres away Turn the flash off Lock it in Use the Auto exposure and auto focus lock once your phone is in position activate the screen lock by tapping where you want to focus when the first few fireworks begin This will set the exposure and focus for your next shot Experiment Fireworks displays generally can last for up to ten minutes so experiment a little try using the different modes on your camera Portrait and landscape modes may give you a better effect depending on where you are standing Sometimes the best shots are mistakes,"images/1212.png"
Goodbye 2013 for Northern Tasmania,http://www.abc.net.au/local/photos/2013/12/18/3913856.htm,18/12/2013,http://www.abc.net.au/reslib/201312/r1215176_15865870.JPG,"Third placed Anthony Giacoppo, winner Caleb Ewan, and last years winner and this years second place getter Neil van der Ploeg",Copyright: ABC | Source: ABC Local | Byline: Tim Walker,"Arts and Entertainment:Radio, Business, Economics and Finance, Information and Communication:Broadcasting:ABC, Information and Communication:Broadcasting:Radio",ABC Northern Tasmania,TAS,Launceston,"2013, abc northtas, abc northern tasmania, news, stories, review, tim walker, bushfire, year in review, stories, giving tree",-41.447,147.1386,http://www.abc.net.au/local/photos/2013/12/18/3913856-mediarss.xml, As the year draws to a close spend a little time reflecting on the events and stories that shaped Northern Tasmania in 2013 By the first weekend of the year we were Bicheno  Montumana  A collection of contributed photos show the dramatic scenes near Hobart  where the Forcett and Dunalley fire caused great devastation Back in the north Elaine Harris spoke with arts administrator Greg Leong about his move from the Burnie Arts Centre to Theatre North in Launceston February</strong> The Abt Railway in Queenstown was facing closure as declining tourist numbers had an impact on the bottom line Tasmania became the focus of the 39th edition of the Griffith Review There were more fires in the north the Chung-gon  to celebrate the Lunar New Year And we found out who was Alphonse Bugler  March</strong> In March for the first of the Community Conversations series we looked at the sweet music from the edge of Tullah In Launceston an archaeological dig revealed a rich colonial story  April</strong> Federal approval was given to a Tarkine tourist road  from the Arthur River township to Tayatea Bridge raising concern of increased road kill At Table Cape Lighthouse retired keeper Karl Rowbottom took us up the spiralled staircase that leads to a breathtaking view The West Coast was beginning to suffer love on the Abt rail tracks Tasmania Forest Peace Deal hung in the balance  May</strong> More parts of Northern Tasmania found out a dramatic storm passed though Launceston A fly fishing museum photos of Autumn in Northern Tasmania Dark Mofo was also going to come to the north of the state courtesy of Vandemonian Lags  June</strong> The Prince Square fountain in Launceston Latrobe boxing family showed their mettle The Tasmanian Antiques Fair returned to Albert Hall in Launceston a North West Sky Whale made an impressive appearance in the North on a frosty Winter morn July</strong> North West guitar maker using Tasmanian specialty timbers while the Royal Carriage was restored and relaunched by the Don River Railway Artist Judith Rose Thomas told her story as NAIDOC Week  Stanley manly resident Dodger Long showed reporter Ricky Eaves that he is still going strong at 90  August</strong> The skids were put under the Killafaddy Saleyards  owned and operated by the Launceston City Council for over 100 years On the North West Rick Eaves spoke with Stanley local Max Wells  and amateur Latrobe astronomer Brett Hallett He also heard the story of Paul Viney year of living dangerously  Winter flood waters filled many northern waterways  Pictorial essays of Bass  Braddon and Lyons became the precursor to a September 7 Federal election September</strong> As a part of Federal Election coverage we met the candidates in Andrew Nikolic  and Brett Whitely Reporter Rick Eaves met the fly with the seabirds Larrikin mayor and a staunch advocate for Tasmania West Coast Darryl Gerrity died aged 70  Bobbie the lavender bear was all the rage out at Nabowla Melbourne band The Basics including Goyte also made a studio appearance  October</strong> Hawthorn Football Club brought the AFL Premiership Cup to their home away from home  York Park North West artistic outfit Big hArt used the vintage caravan as a visual symbol to celebrate the role of work and leisure in Australian life There were more Tasmanian guitars with Master luthier Chris Wynne using timbers like King Billy Huon and celery-top pine The NBN rollout hit a rocky road following the Federal election November</strong> The Tamar Valley pulp mill became a news item again as Gunns receivers put the blue prints on the market An urban forest in Launceston Heritage Park traffic box art came to Launceston While the Velocette Owners Club of Australia rolled into town  the French and Italian car owners gathered in Royal Park Launceston for the annual Frogs and Wogs rally  Answers were not forthcoming about the possibility of charges being introduced for in camping reserves in Tasmania  December</strong> While Tasmania waited for funding to flow from the Forest Peace Deal the state opposition were knocking on the door in ABC Giving Tree was up and running for 2013 and Tasmanians responded generously  New fish migrations were being discovered in Tasmania  and there were some good signs for Tasmanian Devil breeding in the wild  At the end of each year there is the annual quest for the golden paddle  Launceston holds its Criterion  ahead of the coastal carnivals which brings us back to the start of a new year in Northern Tasmania Happy 2014 from everyone at ABC Northern Tasmania,"images/1212.png"
Recapping Adelaide's 2013 in photographs,http://www.abc.net.au/local/photos/2013/12/24/3916997.htm?site=&xml=3916997-mediarss.xml#bigpicturepos,24/12/2013,http://www.abc.net.au/reslib/201301/r1064226_12496704.jpg,Aussie Simon Gerrans win Australia Day Stage Five of Tour Down Under,Copyright: ABC | Source: ABC Adelaide | Byline: Brett Williamson,"Arts and Entertainment:Photography, Arts and Entertainment:Visual Art:Photography, Community and Society:History:21st Century,",ABC Adelaide,SA,Adelaide,"Adelaide, history, photography, Gerrans, Tour Down Under, Cherryville bushfire, autumn, cuttlefish, Rymill Park, wave cloud, Adelaide Oval",-34.9295,138.5982,http://www.abc.net.au/local/photos/2013/12/24/3916997-mediarss.xml?site=&xml=3916997-mediarss.xml#bigpicturepos, With our stunning hills and beaches Adelaide can be a photographer delight Throw in a couple of major events and news developments and 2013 certainly provided some memorable images,"images/1212.png"
An 'epic' year for Hobart in 2013,http://www.abc.net.au/local/photos/2013/12/23/3914912.htm,23/12/2013,http://www.abc.net.au/news/image/4774968-16x9-700x394.jpg,Spectra drew crowds near and far to it during Hobart's first Dark MoFo,Copyright: Audience submitted | Source: | Byline: Audience submitted: Dallas Stott,"Arts and Entertainment:Events:Carnivals and Festivals, Community and Society:Community and Multicultural Festivals, Community and Society:Indigenous (Aboriginal and Torres Strait Islander):Indigenous Culture, Government and Politics",ABC Hobart,TAS,Hobart,"tasmania in 2013, dunalley, bushfires, bushfire report, dark mofo, nude swim, skywhale, tall ships photos, wooden boat festival, federal election, andrew wilkie, hobart is epic, batman, star wars, ufos",-42.8847,147.3303,http://www.abc.net.au/local/photos/2013/12/23/3914912-mediarss.xml, Bushfires politics and tall ships are just some of the events of 2013 that spring to mind when looking back at the year that was in Hobart It was a hot and dry summer for most of Tasmania and the conditions on 4 January saw record breaking temperatures of 418 degrees for Hobart Bushfires were already burning near Forcett and Lake Repulse and as the winds picked up the situation just go worse Dunalley was the worst hit with entire streets of houses destroyed but the fires affected much of the Tasman and Derwent Valley and east coast For the recovery process is an on-going one and 4 January 2013 will long be remembered by all Tasmanians An inquiry into the bushfires and the response found there needs to be improvements in the way the authorities communicate between each other and to the public a lesson the Tasmanian Fire Service says it has already learnt The inquiry also criticised the TFS for not issuing warnings with the information it had from computer modelling of the potential of the fires but the accuracy of the modelling itself has been brought into question Celebrations and nudity controversy 2013 was a good year for boat lovers The biannual Australian Wooden Boat Festival saw Hobart docks swamped with masts and all things relating to wooden boats in February and we were treated to a second round of ship ogling when the Tall Ships Festival sailed into Hobart as part of the Australian Navy centenary Hobart midwinter was wilder than past years with the first Dark MoFo event lighting up the chilly nights One of the smaller events a nude swim at a Hobart beach on the day of the winter solstice caused a lot of controversy when it looked like the event would be cancelled The swim went ahead and it proved to be so popular a second swim event a clothed version was added to the festival line up But it wasn't just those risking hypothermia that cause controversy during the festival Patricia Puccini Skywhale caused a few mutterings as she floated above Hobart and then moved on to greet Launceston Tasmania link to the Aurora Australis was celebrated a new festival exploring night-time photography and the growing numbers of aurora chasers The Tasmanian Museum and Art Gallery reopened in early 2013 with a twist to an old staircase and a whole new exhibit exploring the troubled past between Tasmanian Aboriginal people and European settlers The Tasmanian Government announced a plan to dual name Tasmanian landmarks with the Tasmanian Aboriginal names alongside the European names and a new Tasmanian Aboriginal Heritage Production bill was introduced to parliament which has divided the Aboriginal community with some happy to see a change to the previous bill while others say it not good enough While same-sex marriage laws were not passed in Tasmania the past fight for legal reform for Tasmania gay lesbian bisexual transgender and intersex people was marked in a public artwork in Salamanca Personal stories from near and far One of the biggest international stories for 2013 has been the turmoil in Syria  The civil war and plight of the millions of refugees is all too close to home for the Mohamad family in Tasmania In 2013 ABC Local Radio took a look at life behind bars in the minimal security wing of homeless in Hobart and met the families who seek help in the Hobart Women Shelter  The Drive program turned the mic away from the politicians and spokespersons and towards real Tasmanians with a series of Community Conversations exploring topics such as local food production the costs of learning to drive and the use of social media in politics Saying goodbye In 2013 we said goodbye to some influential Tasmanians A state memorial was held for Michael Hodgman  the Mouth from the South Love him or loath him Michael Hodgman was a Tasmanian character who left a last impression on everyone he met In August we said goodbye to our film reviewer Jonathan Dawson  Jonathan passion for films and storytelling was a joy to hear and he is greatly missed In September the west coast lost its long-time mayor Darryl Gerrity  Darryl Gerrity always campaigned hard for the west coast never letting the rest of the state forget the rugged beauty of the place and its people Can't see the politics for the trees The Federal election in early September saw a change in most Tasmanian electorates with Julie Collins in the southern Tasmanian electorates the only ones to hold on their seats The new Coalition Federal Parliament has brought some uncertainty to Tasmania with questions over the future of the rollout of the NBN in the state and questions over the federal funding for the Tasmanian Forests Peace Deal  Tasmanians helping Tasmanians Despite the news of a state budget in record debt and continued fighting over environmental issues when it comes to helping others Tasmanians always come through The Mothers Day Classic saw record numbers of participants in Hobart raising money and awareness for breast cancer Across the state thousands of people volunteer their time to help with everything from bush reserves  or helping to teach people English  there are so many ways Tasmanians are willing to help Each year the ABC asks Tasmanians to make a donation to the ABC Giving Tree to help those who need it in this state and each year the response is overwhelming 2013 has been no exception  Hobart is Epic with UFOs crazy passions and world records In 2013 we heard about on-going sightings of unexplained flying objects in central Tasmania and we met some crazy passionate people who just can't get enough Star Wars and Hobart is Epic  As 2013 comes to an end we look forward to joining you in 2014 Who knows what the next 12 months will bring?,"images/1216.png"
Looking back on 2013 in the Central West,http://www.abc.net.au/local/photos/2013/12/20/3915595.htm,20/12/2013,http://www.abc.net.au/reslib/201310/r1194841_15408982.jpg,"The emblem of New South Wales- the waratah- shrivelled from the Lithgow bushfire, but creates a droplet of colour in a charred, scorched, devastated landscape.",Copyright: ABC | Source: ABC Local | Byline: Robert Virtue,"Community and Society, Information and Communication:Broadcasting:ABC, Information and Communication:Broadcasting,",ABC Central West NSW,NSW,Orange,"2013, ABC Central West, central west, new south wales, nsw, people, community, bushfires, bushfire, Lithgow, State Mine Fire, Bookham, Australian Defence Force, weather, fires, cowra cannery, Simplot, Electrolux, Brindabella Airline, state government, politics, game council, federal election, john cobb, mark coulton, angus taylor, Calare, parkes, hume, federal government, ICAC, eddie obeid, ian macdonald, moses obeid, mt penny, bylong valley, coal, corruption, barry o'farrell, parkes elvis festival, Canowindra balloon glow, peter Kenard, Hazel Althofer, Burrendong Arboretum, Steve Mini, Zac Robinson, plasma, blood donation, dangerous driving, safety, zombies, zombie, Tullamore, car sound system, bass battle, Robert Virtue, Angela Owens, Kia Handley, Luke Wong, Brooke Daniels, Natalie Whiting, Sky Shannon, Melinda Hayter",-33.2846,149.0988,http://www.abc.net.au/local/photos/2013/12/20/3915595-mediarss.xml, As we head towards 2014 we take a look back at some of the stories that caught the region attention this year Environment</strong> We began and ended the year with two major bushfires that ravaged thousands of hectares of land destroyed livestock infrastructure and devastated communities After a long hot spell in January a large bushfire broke out at Bookham  burning through 18000ha of land Later in the year after an unseasonably warm winter the State Mine Fire broke out on the Marangaroo Army Base near Lithgow in October burning over 50000ha of bushland in a month and damaging several properties The Australian Defence Force is holding an inquiry into the cause of the blaze with the findings to be handed down in January 2014 Employment</strong> Throughout 2013 the Central West was rocked by announcement-after-announcement of job losses in the manufacturing and food processing sectors In March the last Australian-owned cannery Windsor Farms at Cowra  was placed into voluntary administration leaving 70 people out of work and creating a sense of uncertainty for producers who supplied the factory In October food manufacturer Simplot announced it would be downsizing its Bathurst operations meaning 110 jobs would be cut Also that month whitegoods manufacturer Electrolux announced it would be closing its Orange factory by the end of 2016 leaving around 544 people jobless; while 100 jobs at the National Engineering at Young announced 40 jobs would go when it went into administration Air transport in the Central West also took a hit in 2013 In February it was announced that Brindabella Airlines would launch a new regional service for the Sydney to Orange route; but by July this service was suspended due to pilots requiring greater training On December 15th it was announced that the company had gone into receivership meaning 140 staff were stood-down Politics</strong> In State politics budget cuts in some government sectors saw dramatic restructures especially with the creation of the new agricultural body Local Land Services Teachers from across the region joined state-wide industrial action for better award conditions The Orange-based Game Council was disbanded by the State Government in early July after a review into its role and function This meant the government had to put on hold its controversial plan to allow hunting in national parks- a move that angered the Shooters and Fishers Party Towards the end of the year the Western NSW Local Health District was forced to look at ways to make up a $20m budget shortfall  Consultation with staff and a review of small hospitals and Multipurpose Health Services is underway The 2013 Federal Election in early September didn't bear much change for the Central West except that the local members now formed government not opposition when the Coalition won office The National John Cobb was returned as the Member for Calare ; fellow National Mark Coulton remained as the Member for Parkes ; and the Liberal Angus Taylor took over from retiring MP Alby Schultz and subsequently won the seat of Hume  One of the biggest stories of the year was the approval of the Macquarie Pipeline by the Federal Government in August ending years of campaigning to improve water supplies in Orange The 39km long $50m pipeline will see Orange connected to the Macquarie River which will secure the city water supply in times of drought Construction on the project began in December The other major story that made national headlines this year concerned the Independent Commission Against Corruption (ICAC) inquiry into the issuing of the Mt Penny coal licence in the Bylong Valley The dramatic inquiry saw a detailed investigation into the actions of former Labor ministers Ian Macdonald Eddie Obeid his son Moses and others In late July the ICAC handed-down its findings  finding the men guilty of corruption In December the NSW Government was recommended to cancel the licence for Mt Penny  with Premier Barry O'Farrell giving the leaseholders until mid-January 2014 to show why the recommendations shouldn't be put in place Community</strong> The Central West is home to a range of interesting people who have some fascinating stories to tell This year we witnessed all the colour and excitement of the Parkes Elvis Festival and the Canowindra Balloon Glow event We met moto-cross star drum maker Peter Kenard ; 92-year-old Hazel Althofer from the Burrendong Arboretum ; and two-and-a-half year old plasma recipient Zac Robinson from Orange We discovered some of the amazing stories behind the people buried at Parkes Radio Telescope works; met some of the extraordinary workers at the fashion exhibition visited Bathurst  This year we also witnessed how dangerous driving can impact on the lives of young people; we checked-out the national finals of competitive sound system judging ; and to top it all off in October we were caught in the middle of a zombie invasion at Tullamore !,"images/1222.png"
Fire-fighters put heat on newest recruits,http://www.abc.net.au/local/photos/2013/12/13/3911507.htm,13/12/2013,http://www.abc.net.au/reslib/201312/r1215322_15869178.JPG,The station's Chief Officer Tony Haupt carefully lights a fire on the training aircraft and radios back to the station.,Copyright: ABC | Source: ABC Multiplatform | Byline: Laura Hegarty,"Disasters and Accidents, Disasters and Accidents:Fires,",ABC Tropical Queensland,QLD,Mackay,"fire, aviation fire fighter, training, mackay, mackay airport",-21.155,149.1664,http://www.abc.net.au/local/photos/2013/12/13/3911507-mediarss.xml, They've signed up for fire but can the new kids on the block at the aviation fire station handle the heat? They're fresh from 11 weeks of training at Melbourne Airservices Learning Academy and are keen to get out on the field With only one current fighter retiring Mackay team of 19 has been bumped up to 21 Senior Fire Commander Damian Slaven says it because the airport is increasing traffic It moving from a category six to a category seven says Commander Slaven With the size of the aircraft that are coming through the 737 800 series of aircraft which Virgin fly into Mackay now their frequency has gone up and it reached the requirement for category seven With the upgrade there will now there will be two officers and four fire-fighters at hand at any time We specialise in aircraft and in particular large fuel fires Aircraft carry a large amount of fuel so we're here in case there is an incident or accident at the airport We hone our skills on aircraft and we look at the size of the aircraft and how we create conditions whereby we can create an emergency exit path from the ground utilising the escape slides that the aircraft has so that we eliminate any large fuel fires on the ground We are required to get to each of the runway ends within three minutes Three of the four new recruits are born and bred Mackay locals including Barnaby Brown He says he was lured to the career by the physical challenge It was a change from what I was doing I am a qualified light vehicle mechanic I'm still figuring out the ropes seeing how they go about things with the daily inspections and maintenance But he says it not all about the physical activity and he also loves learning the scientific theories that apply to the job Say a piece of wood is burning it not the actual wood that it burning it the gasses coming off the chemical change from the heat transfer,"images/1241.png"
"Peptides, protests and politics: Melbourne 2013 in pictures",http://www.abc.net.au/local/photos/2013/12/10/3908827.htm,10/12/2013,http://www.abc.net.au/reslib/201302/r1072583_12672897.jpg,"Kimbra and Gotye head to the 2013 Grammys, where their hit duet 'Somebody I Used to Know' won three awards including 'Record of the Year'",Copyright: ABC | Source: Mother and Father PR | Byline:,"Arts and Entertainment:Music:Pop, Community and Society:History:21st Century, Disasters and Accidents:Fires:Bushfire, Government and Politics:Parliament:Federal Parliament",ABC Melbourne,VIC,Melbourne,"Melbourne, news, 2013, pictures, elephant, politics, gotye, Hird, AFL, protests, Jill Meagher, fires, year in review,",-37.8099,144.9622,http://www.abc.net.au/local/photos/2013/12/10/3908827-mediarss.xml, The biggest stories from Melbourne and surrounds this year The year saw leadership changes in both federal politics and a fiercely fought federal election  Frankston MP Geoff Shaw was constantly in the headlines leaving the Parliamentary Liberal Party in March being charged with misuse of taxpayer funds in September (charges were later dropped ) scuffling with a taxi driver on Parliament House steps in October and publicly attacking Speaker Ken Smith in November James Hird found himself at the centre of the Essendon doping scandal  and was eventually slapped with a 12-month ban by the AFL over his role in the peptides affair There were positive moments too The year started with local-boy-made-good Gotye winning three Grammys for his worldwide smash hit omebody I Used to Know Gai Waterhouse finally secured that elusive Melbourne Cup with Fiorente ridden by Damien Oliver Melbourne Zoo celebrated the birth of a new elephant calf  days after 11-month-old Sanook died while playing with a suspended tyre in his enclosure Here we present images from some of the biggest stories of the year in Melbourne and Geelong Look farther afield to see the year in review for Bendigo  or take a global view with ABC News,"images/1244.png"
Recapping Adelaide's 2013: May,http://www.abc.net.au/local/photos/2013/12/12/3910430.htm,12/12/2013,http://www.abc.net.au/reslib/201305/r1113813_13565859.jpg,A fire bomber attacks a front at the Cherryville Bushfire in the Adelaide Hills,Copyright: ABC licensed | Source: supplied | Byline: Edwin Michell,"Community and Society:History:21st Century,",ABC Adelaide,SA,Adelaide,"Adelaide, May 2013, Cherryville Bushfire, Adelaide Gaol, autumn photos, Adelaide Hills, AdelHills, cuttlefish, Adelaide Zoo, breast screening",-34.9295,138.5982,http://www.abc.net.au/local/photos/2013/12/12/3910430-mediarss.xml, An out-of-season bushfire destroyed one home and burned through over 650ha near Cherryville in the Adelaide Hills: Cherryville bushfire burns for third day Water bombers delay for Cherryville bushfire crews out of contract Adelaide was painted with the colours of autumn as the cooler weather arrived: The autumn colours of Adelaide South Australia animals made the news: Adelaide Zoo celebrates 130 years The South Australian Government faced a possible class action over bungled breast screen results: Possible breast screen class action for SA Government And the month finished on a lighter note with 891 Breakfast searching for things you'll never hear said in Adelaide: Things you'll never hear said in Adelaide,"images/1248.png"
Recapping Adelaide's 2013: March,http://www.abc.net.au/local/photos/2013/12/10/3908772.htm,10/12/2013,http://www.abc.net.au/reslib/201303/r1092408_13093294.JPG,Local authorities scratching heads over how to move on seagrass deposits at Glenelg,Copyright: ABC | Source: ABC Adelaide | Byline: Spence Denny,"Community and Society:History:21st Century,",ABC Adelaide,SA,Adelaide,"history, Adelaide, March, digital tv, SANFL, Adelaide Crows, seagrass, Glenelg, seaweed, beach, bushfire",-34.9295,138.5982,http://www.abc.net.au/local/photos/2013/12/10/3908772-mediarss.xml, The Adelaide Crows prepared for their departure from the SANFL in preparation of moving to Adelaide Oval in 2014: Adelaide Crows prepare to fly the SANFL coop Television viewers in Adelaide prepared to bid farewell to the analogue signal: Debugging the analogue TV switch off Jesuits across the state celebrated the election of Pope Francis: South Australian Jesuits celebrate election of Pope Francis And the Glenelg foreshore seemed to have its own version of Mad March with stormy conditions pushing tonnes of seagrass onto the beach: Glenelg seagrass saga creates new magic mountains,"images/1255.png"
Gippsland in 2013,http://www.abc.net.au/local/photos/2013/12/04/3904573.htm?&section=news,4/12/2013,http://www.abc.net.au/reslib/201301/r1065620_12527889.jpg,"Graeme Lord, Seaton fire brigade captain, with the burnt out remains of some of his vehicles. The Aberfeldy and Harrietville bushfires tore through Gippsland in January destroying land, houses and even taking a life.",Copyright: ABC | Source: ABC Gippsland | Byline: Jenni Henderson,"Community and Society, Information and Communication, Information and Communication:Broadcasting, Information and Communication:Broadcasting:Radio",ABC Gippsland Vic,VIC,Sale,abc gippsland year review fire flood yallourn ice issues radio gsi federal election,-38.1125,147.0668,http://www.abc.net.au/local/photos/2013/12/04/3904573-mediarss.xml?&section=news, As the weather warms up and the end of the year draws closer ABC Gippsland takes a look at some of the big stories of 2013 through pictures Unfortunately it also was the setting of the Aberfeldy and Harrietville bushfires which ripped through parts of Gippsland destroying farming land houses and even taking a life The town of Seaton was burnt in the path of the Aberfeldy bushfire For many of those affected by the fires it took most of 2013 to pick up the pieces  Trains stop</strong> Vline trains through to Bairnsdale ceased in March this year due to a signalling fault along the line Investigations into what caused it started in May  A build up of rust was the culprit and six months after the line was first closed work began on repairs After the track was tested yet again it finally opened to trains Coal Seam Gas</strong> Over a year ago Gippsland landholders began to notice the growing number of exploration licences for unconventional gas mining covering farming properties across the region  As the interest from companies exploring for these resources has grown this year so too has the opposition to unconventional gas mining from a grassroots level Federation University</strong> The announcement of the merger of the Gippsland campus of Monash University and the University of Ballarat under a new regional university shocked students and staff earlier this year The transition to Federation University took up most of 2013 the new university will commence in 2014 ICE concerns</strong> Community members turned up in their hundreds to a forum in Warragul  held in September to discuss the methamphetamine ice There has been growing concern over use of the drug this year and the facilities needed to treat addicts Flooding </strong> Gippsland did experience some flooding this year mostly centred around Traralgon  although there were many rural areas that got very soggy The rain caused more water to flow into the Yallourn mine causing more headaches for its operator Energy Australia; this year a report was released into its flooding in 2012 Yallourn power station</strong> Yallourn was also in the news this year for a year long industrial dispute between Energy Australia and The Construction Forestry Mining and Energy Union Workers were locked out of the plant for months until an in-principle enterprise agreement was finally struck between the parties Federal Election</strong> The Gippsland electorate has existed since Federation and has been held by the National Party since 1922 the McMillan electorate was formed in 1949 and has swung between Labor and Liberal over the years This year Federal election provided an opportunity for some new candidates to challenge the incumbents Clive Palmer put candidates up for his party and Ricky Muir ran for The Motoring Enthusiasts Party As a Coalition government won the election and the National Party Darren Chester was reinstated in the seat of Gippsland as Russell Broadbent was for the Liberals in McMillan GSI collapse</strong> 2013 brought bad news for the investors of Gippsland Secured Investments The company went into receivership in September and froze withdrawals to about 3500 account holders A bailout attempt by a number of Gippsland business leaders failed to recapatilise the lender and keep it trading As the end to 2013 draws near ABC Gippsland had the chance to send heavy metal band Anient into the next round of the ABC Exhumed competition and we also bid farewell to one of our much loved Breakfast presenters Gerard Callinan,"images/1261.png"
Historic Albion Mill knocked down after fire,http://www.abc.net.au/local/photos/2013/11/28/3901047.htm,28/11/2013,http://www.abc.net.au/reslib/201311/r1208582_15717429.jpg,Brisbane's heritage-listed Albion Flour Mill has been demolished after a fire.,Copyright: ABC | Source: ABC Local | Byline: Matt Macklin,"Disasters and Accidents, Disasters and Accidents:Fires,",ABC Brisbane,QLD,Albion,"albion flour mill, suspicious fire, demolition, knocked down",-27.4333,153.0333,http://www.abc.net.au/local/photos/2013/11/28/3901047-mediarss.xml, The historic Albion Flour Mill has been demolished after being gutted in a suspicious fire It was deemed too unsafe to remain standing after a fire gutted the building on Wednesday morning Reporter Matt Macklin was at the mill when demolition started He returned the next morning to photograph the demolition as crews continued working,"images/1284.png"
Wet and wild at historic outback Queensland fire trials,http://www.abc.net.au/local/photos/2013/11/27/3899887.htm,27/11/2013,http://www.abc.net.au/reslib/201311/r1207850_15700428.JPG,Itﾒs a tradition for local children to run into the street for a big hose-down during the last event of the night. Fire brigade captain Alan Dickson has taken part in 38 fire trials and says itﾒs been years since he has seen this many children in the street.,Copyright: ABC | Source: ABC | Byline: Blythe Moore,"Disasters and Accidents:Fires, Human Interest:People,",ABC Western Queensland,QLD,Longreach,"longreach fire trials, fire brigade, vintage fire truck, water, drought, bushfire, emergency season, blythe moore, abc western queensland, Randal Ravenscroft, alan dickson",-23.4445,144.2475,http://www.abc.net.au/local/photos/2013/11/27/3899887-mediarss.xml, Hundreds of people have spilled into the main street of Longreach for the town historic fire trials The annual event which has run for nearly 90 years is always held over two nights in the last week of November Local firefighters go up against each other and race against the clock in a series of wet and dry events to prove who is the best and fastest firefighter in town,"images/1292.png"
Fire plan saves the most important thing: lives,http://www.abc.net.au/local/photos/2013/11/26/3899404.htm,26/11/2013,http://www.abc.net.au/reslib/201311/r1207495_15693563.JPG,Kevein Burge standing in what was his car port,Copyright: ABC | Source: ABC Local | Byline: Fred Hooper,"Community and Society:Community Organisations, Community and Society:Grief, Community and Society:Leadership, Community and Society:Regional",ABC Mildura - Swan Hill Victoria,VIC,Mildura,"ABC Mildura Swan Hill, Deb Banks, Kevin Burge, house, fire home, fire plan, CFA, volunteer, total fire ban, losing, family, burning, Swan Hill, council, Mallee, meeting point",-34.187,142.1612,http://www.abc.net.au/local/photos/2013/11/26/3899404-mediarss.xml, Only six to eight per cent of people survive house fires in the early hours of the morning Mr Burge reckons they had something like eight to ten minutes to get out Their fire plan was simple to head for the white telephone box at the front of the house and not move No matter what To anybody if you have a fire plan just don't go back into the home Just don't Just make certain you push it (with your family members) Kevin a CFA volunteer says The family had smoke detectors in the house but not in the carport where the fire started as a result of a faulty power point As well as all their possessions the family lost a small white dog a lamb that was in the car port and two turtles in a tank; but their son blue tongue lizard survived his new name is Lucky We lost everything in the home but what we saved was some wedding photos and a couple of the kid photos Kevin says I think the kids are coping a lot better than what we are but life goes on he says At the moment we've got a new home getting built and that should be here by March or April next year the kids are looking forward to that,"images/1293.png"
