Title,URL,Date,Primary image,Primary image caption,Primary image rights information,Subjects,Station,State,Place,Keywords,Latitude,Longitude,MediaRSS URL,Words,Billboards
"Shirley fights fires, trains cup winners, doesn't fuss",http://www.abc.net.au/local/photos/2014/02/07/3940160.htm,7/02/2014,http://www.abc.net.au/reslib/201402/r1233935_16295147.jpg,"Shirley and Chloe take Milly and Grumpy for a training ride at Somerset Beach, near Wynyard",Copyright: ABC | Source: ABC Local | Byline: Rick Eaves,"Human Interest, Lifestyle and Leisure, Sport,",ABC Northern Tasmania,TAS,Stowport,"shirley berger, chloe berry, rick eaves, red eagle, devonport cup, racing, horse, thoroughbred, beach, north west, firefighter, Tasmanian fire service, galloper",-41.1,145.9167,http://www.abc.net.au/local/photos/2014/02/07/3940160-mediarss.xml, Shirley Berger found her Devonport Cup winner Red Eagle on an internet site The career firefighter describes the horse alternately as my internet lover or just Grumpy As the champ intermittently kicks the back wall of the hose down area Shirley reluctantly answers questions about her interesting and ground-breaking life Fourteen years ago she became the first career fire-fighter in North West Tasmania and even today there are only seven women who are full time fire-fighters out of 340 in the entire State It would be good if we could get more women actually she says between yanks on Grumpy lead-rope It a really good diverse and interesting job It maybe just doesn't appeal to a lot of women or they just don't realise that you can do it Shirley was involved in the fighting of the huge NSW and Victorian bushfires of 2009 and as a qualified station officer she has acted as incident controller in some bushfire situations Her involvement with thoroughbreds goes back many years through riding track-work in her youth and then through training ex-racehorses for eventing and show jumping The actual training of thoroughbred race-horses only started 18 months ago though and when Red Eagle lined up in the $100000 Devonport cup the bookmakers weren't much interested I found him on the internet He my internet lover she says with a laugh He'd been racing at Ballarat and he got sacked after 3 starts because he wasn't much good I picked him for all the wrong reasons partly the breeding but I quite liked his name too she says with a laugh Shirley and her strapper Chloe Berry have just come back from running and swimming the horses at a local beach near Burnie They're as happy as pony club pals on the weekend except that this is work and Shirley mount last month won a $100000 race It can be hard to juggle the work as a fire-fighter and training horses but Chloe is a major help with that If I get called in or I'm working when something needs to happen then she can usually help me out she says They're all my own horses I only have an owner-trainer licence and I'm quite happy with that We just love the horses and to have a big win was just a great adventure for us all Along the way the multi-talented Shirley Berger has also run a large piggery and a hydroponic strawberry farm Somehow she raised three children as well and says despite the sort of shenanigans that the grumpy Red Eagle carries on with horses even cup winners are easier to train than kids     North West Tasmania first female career firefighter now also the first woman to train a devonport cup Winner Shirley Berger is a very capable lady,"images/1068.png"
Warren loves old school tractors with flared pants,http://www.abc.net.au/local/photos/2014/02/06/3939092.htm,6/02/2014,http://www.abc.net.au/reslib/201401/r1231225_16234028.jpg,"Warren's Clydesdale's wait patiently, untethered, for Warren to hitch up his sled outside the stables",Copyright: ABC | Source: ABC Local | Byline: Rick Eaves,"Human Interest, Lifestyle and Leisure, Rural,",ABC Northern Tasmania,TAS,,"warren purton, horse, clydesdale, rustic, rural, farm, afternoons, mt hicks, wynyard, north west, tasmania, rick eaves, farming, vintage machinery",,,http://www.abc.net.au/local/photos/2014/02/06/3939092-mediarss.xml, Beautiful and dutiful Clydesdale horses coupled to the clink and jingle of vintage farm machinery can make almost anyone a bit nostalgic for the past But not Warren Purton Approaching the 130 year-old stable where three of his old school tractors stand already harnessed Warren turns a little cagey about his own age He admits to 70 of his years but beyond that he not talking At his feet and sometimes almost hugging his boots is his affectionate old Smithfield Joey The Jack Russel Polly is clearly second banana and pats along four or five steps behind Unusually for that breed - and despite her grey jowls - she appears content with a junior position in the firm That Rosie there that Beauty here and that Jessica there they're all named against their mother Warren says as Joey leaves his boot to inspect Belle distinctive bell-bottom leggings There not many people that'll work them in the plough or do anything they get them for the shows but don't really work them Every time you get a good Clydesdale people want them all the time but then after a month they're not interested They eat a bit as much as two cows but they're still cheaper than tractors Warren hitches the team to what he calls a ledge It basically a wooden sled that allows him to just hold the reins and surf across the paddocks Joey the Smithfield surfs too riding shotgun with his whiskery face pressed permanently against Warren knee Polly just pads along now a good 8-10 steps behind It a hot day and Warren already has a sweat up after hitching his team to the old set of harrows already in position The horses love the work and stand patiently untethered A quick get up and they're away It a quintessential North West Tasmanian scene as the team raises a low haze of volcanic red dust against a back-drop of shady blackwoods and ferns Jeep back jeep back JEEP back come here jeep back Warren commands during a continuous stream of instruction that directs his team left and right Warren has worked his own land with horses for more than fifty years and says he never tires of the hard work and has loved generations of the horses That love of the Clydesdale goes back even further to when his father worked a team moving logs in the Beaconsfield area when he was still a tiny boy pressed against his father leg much as Joey the Smithfield is right now I just hope that someone will come up and get these horses when I'm dead and gone     Warren Purton has been working with his horses for more than 50 years,"images/1069.png"
Stars come out for Ponting's tribute game,http://www.abc.net.au/local/photos/2014/01/31/3935931.htm?site=hobart&xml=3935931-mediarss.xml#bigpicturepos,31/01/2014,http://www.abc.net.au/reslib/201401/r1231401_16238928.JPG,"Merv Hughes bowls to Ricky Ponting, with Tim Coyle umpiring and Adam Gilchrist behing the stumps",Copyright: ABC | Source: ABC Local | Byline: Tim Walker,"Sport, Sport:Cricket, Sport:Cricket:Twenty20,",ABC Northern Tasmania,TAS,Launceston,"sport, ricky ponting, cricket, brett lee, matthew richardson, adam gilcrist, ian healy, michael hussey, matthew hayden, drew petrie, dean jones, york park, aurora stadium, ricky ponting tribute game, launceston tasmania",-41.447,147.1386,http://www.abc.net.au/local/photos/2014/01/31/3935931-mediarss.xml?site=hobart&xml=3935931-mediarss.xml#bigpicturepos, A record crowd a star studded line up from across Australia one home town hero and a lot of money raised for Ricky Ponting foundation putting money towards children in Tasmania living with cancer Oh and a balmy still evening that was made for cricket! A crowd of 17771 ( a record crowd for a cricket match in Tasmania) turned out at a stadium that shone in the summer swelter Greg Blewett and Adam Glichrist opened the innings for Gilly eleven and put on 74 Blewett made 59 and Gilchrist 40 Mr Cricket at Justin Langer struck out before Jarrod Roughhead and Brett Lee had a ding dong duel with the Hawks star revealing evidence of plentiful summers past Shaun China Young rolled back the years with some strong on side play and Kangaroos star Drew Petrie showed the benefit of a good eye and a modern bat and pinged 36 runs off 14 balls Gilly eleven made 206 When the Ponting eleven came to bat the man himself and Matt Hayden put on 95 with no fuss Hayden was as dominating as ever but it was Ricky Ponting the crowd had come to see and he gave it the works; clips over square leg for six cover drives on the up canny pushes in to the gaps in an innings of 83 that ended as his career did on his own terms he left his stadium to a warm and rapturous reception In the end it was Casey Young the grandson of one of Ponting early mentors Ian Young who hit the winning runs and everyone went away happy and the Ponting foundation substantially richer,"images/1087.png"
Huge surfboard collection holds keys to Tasmanian surf history,http://www.abc.net.au/local/photos/2014/01/28/3933274.htm,28/01/2014,http://www.abc.net.au/reslib/201401/r1229583_16198215.jpg,"Surfer and collector Phil Critchlow among his many, storied surfboards",Copyright: ABC | Source: ABC Local | Byline: Rick Eaves,"Human Interest, Lifestyle and Leisure, Sport, Sport:Surfing",ABC Northern Tasmania,TAS,Marrawah,"Phil Critchlow, surf, surfboard collector, collector, collectibles, marrawah, west coast tasmania, rick eaves, malibu, tasmania",-40.9167,144.7,http://www.abc.net.au/local/photos/2014/01/28/3933274-mediarss.xml, Phil Critchlow first surfboard had already lived a life when it washed up covered in barnacles near Eden on the south coast of NSW He has been hooked ever since a lifer in surfing and still going strong in the powerful waves of Tasmania west coast He is in his 50th year of riding waves My father still says it the worst thing he ever did Phil says with a laugh I think back then he would have just liked me to be a good man for mixing cement with a shovel Now 61 Phil has also become a dedicated collector of old surfboards of every era and is just as passionate about the people and the stories that each board represents A near-death experience explains a head-shaped dent on one board; the crazy artwork on another was inspired by the era of dropping-out to get far-out'; and then there are the shapers artists and craftsmen who made their mark on surf history local or global Now with more than 100 boards in his collection Phil says he feels an obligation and responsibility to the history He has written entries about every board and says he has learnt to leave plenty of white space because the stories will inevitably be added to That Simon Anderson thruster up there just for one example I've had five different surfers in this shed now all locals who rode their first wave or did their first real turn on that board Phil enthuses I'd really really like to find my own first board Over his working life Phil spent as much time working in the ocean as playing in it doing all sorts of fishing and particularly the abalone diving that initially lured him to Tasmania He also feels strongly that the only ethos a surfer should have is work first take care of business then you can surf Just to be sure there are not hitches he also recommends a jar for brownie points Luckily my wonderful wife Audrey enjoys surfing and she finds the collecting interesting too We really do have some great experiences meeting people and hearing their stories And then of course there the thrill of finding something special and full of history More often than not you find those classic boards in an op-shop or on the tip Some stories are more significant than others like a board which Phil believes was built in southern Tasmania in 1956 He says there is an ongoing debate about who first stood up on a board in Tasmania and when Phil says he has on more than one occasion gone to purchase a board off and old surfer and left again empty-handed after telling them they should keep the board as a reminder of the great days I'm not an avid collector worried about my territory and things like that I encourage people to get those boards out and display them he says Be some guy there sitting in a chair saying ee how I've got this dent in my head and the board got that shadow near the nose from when I was surfing down at the Hobart points You see the stars in their eyes you know and they're taking themselves back I just get a bit of rag clean it up a bit and find a spot above the bench and say keep it,"images/1107.png"
Exotic summer sounds in Devonport,http://www.abc.net.au/local/photos/2014/01/15/3925827.htm,15/01/2014,http://www.abc.net.au/reslib/201401/r1224741_16085615.jpg,"Svetlana from BaBoom, explains the different types of ukulele right by the beach in devonport",Copyright: ABC | Source: ABC Local | Byline: Rick Eaves,"Arts and Entertainment, Human Interest,",ABC Northern Tasmania,TAS,Devonport,"svet bunic, shon klose, astrid joyce, rick eaves, devonport regional art gallery, devonport, bluff, beach, ukulele, djembe, drums, music, workshop, north west tasmania",-41.1925,146.3602,http://www.abc.net.au/local/photos/2014/01/15/3925827-mediarss.xml, The happy sounds of ukulele and West African drumming have added an exotic flavour to summer on the North West coast South Australian based musicians and teachers Svetlana Bunic and Shon Klose - AKA BaBoom - have made the bluff a second home for the better part of a fortnight teaching the light and bright arts of ukulele and djembe drumming The workshops have been organised by the Devonport Regional Gallery and its Education and Public Programs Officer Astrid Joyce says the decision to use the natural beauty of the Bluff as a venue has increased interest and enhanced the experience for participants We're celebrating summer in Devonport; it a bit of an excuse to get out of the gallery setting but also to just enjoy the environment here And the Bluff is a really beautiful part of Devonport Astrid says Everyone comes down here it a great family atmosphere so we decided we might as well join in the fun The girls from BaBoom travel the country in their 4WD camper teaching drums and ukelele and occasionally taking to the streets as atin Latin busking a bit of gypsy music with accordion and drums Shon Klose has travelled to West Africa to learn about the Djembe and dundun drums that form the basis of traditional West African music - and therefore knows how the widely popular djembe drum is really meant to be played Similarly Svet Bunic has been to Waikiki the home of ukulele music and experienced the ukulele circles that are integral to polynesian culture We're usually desert dwellers teaching in a lot of aboriginal communities so to be here by the sea in summer is very appealing for us says Shon We work with a lot of indigenous youth and many who have experienced trauma so we're very intrerested in the healing power of music and the effect of rhythm on the traumatised mind The Devonport Regional Gallery Summer Workshop Program continues with life drawing classes and 1-2-3 Create for kids aged 1 to 3 The Four 8 Film festival will also be along at the end of February Astrid Joyce says she is very pleased with the gallery forays into the outdoors and that such experiences will continue to be part of what the gallery offers The life drawing though might have to stay indoors It a nice idea but gosh well there a couple of problems we'd have with that she says with a laugh     Devonport Bluff has come alive with music this summer via a series of workshops,"images/1147.png"
"Halfway to Forth, the roots of family and music",http://www.abc.net.au/local/photos/2014/01/14/3925176.htm,14/01/2014,http://www.abc.net.au/reslib/201401/r1224332_16076090.jpg,"Kyle (left) and Dan Lizotte, feel at home in the family band room",Copyright: ABC | Source: ABC Local | Byline: Rick Eaves,"Arts and Entertainment, Human Interest,",ABC Northern Tasmania,TAS,Devonport,"kyle lizotte, dan lizotte, halfway to forth, abc, rick eaves, devonport, adelaide, music, band, banjo, folk, roots, blues, north west tasmania, forth",-41.1925,146.3602,http://www.abc.net.au/local/photos/2014/01/14/3925176-mediarss.xml, Their music is folk blues with other roots influences and when brothers Kyle and Dan Lizotte come home to Tasmania it clear that their own roots are what most important to them Dan 28 and Kyle 25 are based in Adelaide now but when they're home they practice and play in what was their play-room as children From time to time that same space with a sunny porch looking out to a forested hill is the scene for private but sophisticated family shows; and among the many very good acts who have played in there is Uncle Mark Lizotte better known to most as Diesel Their father Mike has also been in numerous bands over the years his brother Brian is another well-known musician who runs the live music venue Lizottes in Dee Why Sydney Even grandfather Hank - now 85 and ultimately the roots of all of this - still occasionally appears on stage with his saxophone His mother too my great grandmother was a very talented pianist says Kyle He says she could have gone a long way with it but the times were tough and she had to look after a lot of other people We're a little too country for our grandpa says Dan with a laugh Yeah when I got my banjo he was very against banjo did not like it adds Kyle He a jazz man but not trad-jazz More soul and jazz he sees that stuff as a more refined and mature taste says Dan with another laugh When Uncle Mark became a big name in Australian music in the early 1990s first as Johnny Diesel and then just Diesel brothers Dan and Kyle were too young remember the fame and the success of the times Their memories are nonetheless etched with important details of the times such as just how their uncle knees looked under the table at his wedding and an extraordinarily large chip that Kyle found under that same table So big he took a photo of it! After a childhood of pure musical incubation the brothers began playing together as a busking act but quickly matured to produce their first CD Treasure for Memories  in 2010 They soon after moved to Adelaide and over the past year they took nine months out of their lives to record their second album Run for The Hills  in a small-town church at Cuddlee Creek in the Adelaide hills We did the odd gig here and there but focussed on writing and recording Most of the songs were written in the church We'd move in for five or six days at a time and then pack up so the church could be ready for Sunday mornings then we'd move back in again during the week Dan says Halfway to Forth launched their album at Devonport Red Hot Music on January 11 with father Mike joining them on stage and grandfather Hank beaming proudly from his front row wheel-chair seat The songs were about sisters brothers mothers girlfriends family heritage and home and something about the honest beauty of all that earnt them a raucous standing ovation only the second that venue has seen Meanwhile Halfway to Forth aren't eyeing world domination or even full time musician status as their goal At the end of the Tassie summer they will head back to the Adelaide Hills and get back to working tractors in the vineyards there Dan says he loves the work Tractors are great you just roll along and you can listen to music and think about people and music and songs     Kyle and Dan Lizotte talk about their rich musical roots,"images/1148.png"
Gardening brings new hope to bushfire devastated Tasmania,http://www.abc.net.au/local/photos/2014/01/03/3917035.htm,3/01/2014,http://www.abc.net.au/reslib/201312/r1218536_15942492.JPG,Taking it easy at the Dunalley Neighbourhood House,Copyright: ABC | Source: ABC Local Radio | Byline: Sarah Gillman,"Community and Society:Charities and Community Organisations, Disasters and Accidents:Fires:Bushfire,",ABC Hobart,TAS,Hobart,"bushfires, disaster, tasmania, anniversary, january 2013, dunalley, derwent valley, east coast, recovery, gardening, land, farming, 936 abc hobart, event, community",-42.8847,147.3303,http://www.abc.net.au/local/photos/2014/01/03/3917035-mediarss.xml, On the first anniversary of the devastating 2013 Tasmanian bushfires new growth has sprung up as the bush regenerates and communities rebuild During the past year the recovery process has been supported by countless organisations and invididuals But there a common factor many people cite as directly helping them get through the long journey; gardening While the fires were spread across the state the hardest hit areas were down the Peninsula the Derwent Valley and the East Coast 203 homes more than 201 outbuildings and caravans boats and vehicles and significant power infrastructure were destroyed along with several businesses one school one police station Thousands of livestock and wildlife perished Although no one died as a direct result an interstate firefighter did die from natural causes Twelve months down the track many of those affected are still struggling with the demands of rebuilding and getting on with their lives They say the recovery process has been challenging But as ABC Local Radio Tahlea Auliitia and Sarah Gillman discovered gardening has provided solace and hope and concrete evidence of new life and regeneration Tune into Statewide Mornings next week to hear the personal stories of recovery and join the discussion You can also be part of the conversation by sending us photos and stories about your own recovery for an anniversary compilation we are putting together by going to the Statewide Mornings blog      How gardening has grown from bushfire devastation,"images/1172.png"
Goodbye 2013 for Northern Tasmania,http://www.abc.net.au/local/photos/2013/12/18/3913856.htm,18/12/2013,http://www.abc.net.au/reslib/201312/r1215176_15865870.JPG,"Third placed Anthony Giacoppo, winner Caleb Ewan, and last years winner and this years second place getter Neil van der Ploeg",Copyright: ABC | Source: ABC Local | Byline: Tim Walker,"Arts and Entertainment:Radio, Business, Economics and Finance, Information and Communication:Broadcasting:ABC, Information and Communication:Broadcasting:Radio",ABC Northern Tasmania,TAS,Launceston,"2013, abc northtas, abc northern tasmania, news, stories, review, tim walker, bushfire, year in review, stories, giving tree",-41.447,147.1386,http://www.abc.net.au/local/photos/2013/12/18/3913856-mediarss.xml, As the year draws to a close spend a little time reflecting on the events and stories that shaped Northern Tasmania in 2013 By the first weekend of the year we were Bicheno  Montumana  A collection of contributed photos show the dramatic scenes near Hobart  where the Forcett and Dunalley fire caused great devastation Back in the north Elaine Harris spoke with arts administrator Greg Leong about his move from the Burnie Arts Centre to Theatre North in Launceston February</strong> The Abt Railway in Queenstown was facing closure as declining tourist numbers had an impact on the bottom line Tasmania became the focus of the 39th edition of the Griffith Review There were more fires in the north the Chung-gon  to celebrate the Lunar New Year And we found out who was Alphonse Bugler  March</strong> In March for the first of the Community Conversations series we looked at the sweet music from the edge of Tullah In Launceston an archaeological dig revealed a rich colonial story  April</strong> Federal approval was given to a Tarkine tourist road  from the Arthur River township to Tayatea Bridge raising concern of increased road kill At Table Cape Lighthouse retired keeper Karl Rowbottom took us up the spiralled staircase that leads to a breathtaking view The West Coast was beginning to suffer love on the Abt rail tracks Tasmania Forest Peace Deal hung in the balance  May</strong> More parts of Northern Tasmania found out a dramatic storm passed though Launceston A fly fishing museum photos of Autumn in Northern Tasmania Dark Mofo was also going to come to the north of the state courtesy of Vandemonian Lags  June</strong> The Prince Square fountain in Launceston Latrobe boxing family showed their mettle The Tasmanian Antiques Fair returned to Albert Hall in Launceston a North West Sky Whale made an impressive appearance in the North on a frosty Winter morn July</strong> North West guitar maker using Tasmanian specialty timbers while the Royal Carriage was restored and relaunched by the Don River Railway Artist Judith Rose Thomas told her story as NAIDOC Week  Stanley manly resident Dodger Long showed reporter Ricky Eaves that he is still going strong at 90  August</strong> The skids were put under the Killafaddy Saleyards  owned and operated by the Launceston City Council for over 100 years On the North West Rick Eaves spoke with Stanley local Max Wells  and amateur Latrobe astronomer Brett Hallett He also heard the story of Paul Viney year of living dangerously  Winter flood waters filled many northern waterways  Pictorial essays of Bass  Braddon and Lyons became the precursor to a September 7 Federal election September</strong> As a part of Federal Election coverage we met the candidates in Andrew Nikolic  and Brett Whitely Reporter Rick Eaves met the fly with the seabirds Larrikin mayor and a staunch advocate for Tasmania West Coast Darryl Gerrity died aged 70  Bobbie the lavender bear was all the rage out at Nabowla Melbourne band The Basics including Goyte also made a studio appearance  October</strong> Hawthorn Football Club brought the AFL Premiership Cup to their home away from home  York Park North West artistic outfit Big hArt used the vintage caravan as a visual symbol to celebrate the role of work and leisure in Australian life There were more Tasmanian guitars with Master luthier Chris Wynne using timbers like King Billy Huon and celery-top pine The NBN rollout hit a rocky road following the Federal election November</strong> The Tamar Valley pulp mill became a news item again as Gunns receivers put the blue prints on the market An urban forest in Launceston Heritage Park traffic box art came to Launceston While the Velocette Owners Club of Australia rolled into town  the French and Italian car owners gathered in Royal Park Launceston for the annual Frogs and Wogs rally  Answers were not forthcoming about the possibility of charges being introduced for in camping reserves in Tasmania  December</strong> While Tasmania waited for funding to flow from the Forest Peace Deal the state opposition were knocking on the door in ABC Giving Tree was up and running for 2013 and Tasmanians responded generously  New fish migrations were being discovered in Tasmania  and there were some good signs for Tasmanian Devil breeding in the wild  At the end of each year there is the annual quest for the golden paddle  Launceston holds its Criterion  ahead of the coastal carnivals which brings us back to the start of a new year in Northern Tasmania Happy 2014 from everyone at ABC Northern Tasmania,"images/1212.png"
Brett will follow the sun,http://www.abc.net.au/local/photos/2013/08/08/3820802.htm,8/08/2013,http://www.abc.net.au/reslib/201308/r1154130_14490532.jpg,Latrobe amateur astronomer Brett Hallett does his star-gazing in the middle of a sunny day,Copyright: ABC | Source: ABC Local | Byline: Rick Eaves,"Human Interest, Lifestyle and Leisure, Science and Technology,",ABC Northern Tasmania,TAS,Latrobe,"Brett Hallett, Latrobe, astronomy, telescope, North West, Rick Eaves, sun, sun gazer, observatory",-41.2371,146.412,http://www.abc.net.au/local/photos/2013/08/08/3820802-mediarss.xml, It not one of those perfectly crisp Tasmanian nights that has Brett Hallett striding towards his backyard observatory It just the sun! The big beautiful sun Most of the stars in our solar system are so far away that there is very little detail we will ever see from this distance but the sun it right there it huge it crazy and it fills my viewfinder A retired IT specialist Brett ordered a kit observatory from Canada which he has set-up in his backyard in Latrobe Instead of the usual lit in the roof design we associate with night-time astronomy Brett unit has a hell-top design that rotates on skateboard wheels and folds open in halves Using a specially designed sun-viewing telescope (which filters out the IR and UV rays as well as more than 99% of the light) Brett can alternately grab shade or work on his tan between glimpses of his beloved fireball After a number of assurances from Brett that it is perfectly safe to view the sun through this particular lens a quick glimpse reveals crazy swirling sometimes spinning clouds of gas and fire dancing all around the surface A couple of sun spots are also visible areas where the temperature is cooler than the 5000 degrees Celsius across most of the surface It all relative Brett says before adding that one little sunspot is bigger than planet Earth that the sun is in fact 109 times bigger than Earth and that the constant solar flares we see through the scope are reaching more than 100000kms away from the sun surface! The interesting thing to know is that the sun is rotating it rotates two directions at the same time If you imagine it a ball cut in thirds the top and bottom thirds are rotating in different directions at the same time Brett says as if to trump all we've learnt so far And that why you get this violence on the surface of the sun because the magnetic fields just get stretched and stretched until they go bang like rubber bands It an amazing thing to watch The scientists dont fully understand what it does but I'm not really observing it I'm not a scientist I just enjoy looking at the sun,"images/1212.png"
An 'epic' year for Hobart in 2013,http://www.abc.net.au/local/photos/2013/12/23/3914912.htm,23/12/2013,http://www.abc.net.au/news/image/4774968-16x9-700x394.jpg,Spectra drew crowds near and far to it during Hobart's first Dark MoFo,Copyright: Audience submitted | Source: | Byline: Audience submitted: Dallas Stott,"Arts and Entertainment:Events:Carnivals and Festivals, Community and Society:Community and Multicultural Festivals, Community and Society:Indigenous (Aboriginal and Torres Strait Islander):Indigenous Culture, Government and Politics",ABC Hobart,TAS,Hobart,"tasmania in 2013, dunalley, bushfires, bushfire report, dark mofo, nude swim, skywhale, tall ships photos, wooden boat festival, federal election, andrew wilkie, hobart is epic, batman, star wars, ufos",-42.8847,147.3303,http://www.abc.net.au/local/photos/2013/12/23/3914912-mediarss.xml, Bushfires politics and tall ships are just some of the events of 2013 that spring to mind when looking back at the year that was in Hobart It was a hot and dry summer for most of Tasmania and the conditions on 4 January saw record breaking temperatures of 418 degrees for Hobart Bushfires were already burning near Forcett and Lake Repulse and as the winds picked up the situation just go worse Dunalley was the worst hit with entire streets of houses destroyed but the fires affected much of the Tasman and Derwent Valley and east coast For the recovery process is an on-going one and 4 January 2013 will long be remembered by all Tasmanians An inquiry into the bushfires and the response found there needs to be improvements in the way the authorities communicate between each other and to the public a lesson the Tasmanian Fire Service says it has already learnt The inquiry also criticised the TFS for not issuing warnings with the information it had from computer modelling of the potential of the fires but the accuracy of the modelling itself has been brought into question Celebrations and nudity controversy 2013 was a good year for boat lovers The biannual Australian Wooden Boat Festival saw Hobart docks swamped with masts and all things relating to wooden boats in February and we were treated to a second round of ship ogling when the Tall Ships Festival sailed into Hobart as part of the Australian Navy centenary Hobart midwinter was wilder than past years with the first Dark MoFo event lighting up the chilly nights One of the smaller events a nude swim at a Hobart beach on the day of the winter solstice caused a lot of controversy when it looked like the event would be cancelled The swim went ahead and it proved to be so popular a second swim event a clothed version was added to the festival line up But it wasn't just those risking hypothermia that cause controversy during the festival Patricia Puccini Skywhale caused a few mutterings as she floated above Hobart and then moved on to greet Launceston Tasmania link to the Aurora Australis was celebrated a new festival exploring night-time photography and the growing numbers of aurora chasers The Tasmanian Museum and Art Gallery reopened in early 2013 with a twist to an old staircase and a whole new exhibit exploring the troubled past between Tasmanian Aboriginal people and European settlers The Tasmanian Government announced a plan to dual name Tasmanian landmarks with the Tasmanian Aboriginal names alongside the European names and a new Tasmanian Aboriginal Heritage Production bill was introduced to parliament which has divided the Aboriginal community with some happy to see a change to the previous bill while others say it not good enough While same-sex marriage laws were not passed in Tasmania the past fight for legal reform for Tasmania gay lesbian bisexual transgender and intersex people was marked in a public artwork in Salamanca Personal stories from near and far One of the biggest international stories for 2013 has been the turmoil in Syria  The civil war and plight of the millions of refugees is all too close to home for the Mohamad family in Tasmania In 2013 ABC Local Radio took a look at life behind bars in the minimal security wing of homeless in Hobart and met the families who seek help in the Hobart Women Shelter  The Drive program turned the mic away from the politicians and spokespersons and towards real Tasmanians with a series of Community Conversations exploring topics such as local food production the costs of learning to drive and the use of social media in politics Saying goodbye In 2013 we said goodbye to some influential Tasmanians A state memorial was held for Michael Hodgman  the Mouth from the South Love him or loath him Michael Hodgman was a Tasmanian character who left a last impression on everyone he met In August we said goodbye to our film reviewer Jonathan Dawson  Jonathan passion for films and storytelling was a joy to hear and he is greatly missed In September the west coast lost its long-time mayor Darryl Gerrity  Darryl Gerrity always campaigned hard for the west coast never letting the rest of the state forget the rugged beauty of the place and its people Can't see the politics for the trees The Federal election in early September saw a change in most Tasmanian electorates with Julie Collins in the southern Tasmanian electorates the only ones to hold on their seats The new Coalition Federal Parliament has brought some uncertainty to Tasmania with questions over the future of the rollout of the NBN in the state and questions over the federal funding for the Tasmanian Forests Peace Deal  Tasmanians helping Tasmanians Despite the news of a state budget in record debt and continued fighting over environmental issues when it comes to helping others Tasmanians always come through The Mothers Day Classic saw record numbers of participants in Hobart raising money and awareness for breast cancer Across the state thousands of people volunteer their time to help with everything from bush reserves  or helping to teach people English  there are so many ways Tasmanians are willing to help Each year the ABC asks Tasmanians to make a donation to the ABC Giving Tree to help those who need it in this state and each year the response is overwhelming 2013 has been no exception  Hobart is Epic with UFOs crazy passions and world records In 2013 we heard about on-going sightings of unexplained flying objects in central Tasmania and we met some crazy passionate people who just can't get enough Star Wars and Hobart is Epic  As 2013 comes to an end we look forward to joining you in 2014 Who knows what the next 12 months will bring?,"images/1216.png"
Wwoofers grow beards for Christmas in Tassie,http://www.abc.net.au/local/photos/2013/12/20/3915741.htm,20/12/2013,http://www.abc.net.au/reslib/201312/r1217805_15926871.jpg,Farmer David Henderson and his crew of Woofers heading garlic for Christmas tables,Copyright: ABC | Source: ABC Local | Byline: Rick Eaves,"Community and Society, Environment, Lifestyle and Leisure, Rural",ABC Northern Tasmania,TAS,Preston,"preston school farm, david henderson, obst, rasmussen, tom king, wwoofers, rural, tasmania, north west coast, rick eaves, garlic, christmas, tasmania",-41.3333,146.05,http://www.abc.net.au/local/photos/2013/12/20/3915741-mediarss.xml, A chirpy group of young men with bush hats and bushy beards is gathered about a timber crate full of good Tasmanian garlic It 30 degrees Christmas in Australia and these bushies are a long way from home Daniel Rasmussen from Denmark is closest to being fully integrated rocking a Ned Kelly beard a hat that has seen some wear and even a spot of North West Tasmania distinctive red soil on his nose Like Tom the Pom King and his German friend Bjarne Obst Daniel came to the Preston School Farm South of Ulverstone as a wwoofer or a participant in the Willing Workers on Organic Farms program Hundreds of young travellers from all over the world are in similar situations across Australia at Christmas It a wonderful way to travel whereby an exchange of knowledge takes place and an exchange of labour for accommodation - and not only on organic farms Daniel has enjoyed his time at Preston Farm so much that this will actually be his second Christmas with David Henderson and his family Tom and Bjarne are less certain about where they will be they love the thought of an Aussie Christmas with people they have clearly come to enjoy being with but there are also the options of securing paid summer work or to answer the tug of homesickness at Christmas They certainly look after us here says Tom from Yorkshire whose beard is so very Preston but who is otherwise betrayed by an accent as thick as Geoffrey Boycott Every night is a feast! I've been here three and a half weeks been in Australia six months now This is the best wwoofing situation I've been in so far it great but I'll probably be heading off in a few days Daniel Rasmussen says that Christmas in Australia is very much like Christmas in Denmark We eat a lot and we drink a lot! That about it he says with a laugh He plans to Skype his parents and says at that point he may feel a little homesick But here is a family too David who runs Preston Farm with his partner Felicity Harris says that they have hosted close to 100 wwoofers over time and the experience has greatly enriched their lives and the lives of their children The kids learn bits of different languages every year some nights we have nine or 10 people around the table and it really good fun When we travel we can catch up with people all over the world he says Pretty much every Christmas has some international flavour at Preston School Farm and David vitally important home-brewing kit also benefits from that Among the many interesting people who have stayed as wwoofers was a Finnish anarchist from a commune in Belgium The community here really likes it too the people who stay get to go to all the local parties and they find it all pretty fascinating and so do the locals With chocolate biscuits and snake lollies on hand to fuel the garlic harvest it not hard to see why another wwoofer who stayed at Preston is still there four years later! There no shackles involved here I just get them shackled to the brew kit! laughs David     Young travellers are spending their Christmas on a farm in the backblocks of North West Tasmania,"images/1219.png"
