Title,URL,Date,Primary image,Primary image caption,Primary image rights information,Subjects,Station,State,Place,Keywords,Latitude,Longitude,MediaRSS URL,Billboards
Warming barramundi with waste,http://www.abc.net.au/local/photos/2014/10/14/4106762.htm,14/10/2014,http://www.abc.net.au/reslib/201410/r1340817_18713246.JPG,This disused mine is being filled with household rubbish and the gas generated within is being returned to the grid.,Copyright: ABC | Source: ABC Local | Byline: Lish Fejer,Environment, Environment:Environmental Management, Environment:Water,,ABC Canberra,ACT,Canberra,Sunday Brunch, Woodlawn, Tarago, Canberra, bioreactor, barramundi,-35.2772,149.1292,http://www.abc.net.au/local/photos/2014/10/14/4106762-mediarss.xml,"images/0281.png"
Chewing the CUD of popular culture,http://www.abc.net.au/local/photos/2013/07/26/3812026.htm?site=&xml=3812026-mediarss.xml#bigpicturepos,26/07/2013,http://www.abc.net.au/reslib/201307/r1148852_14378268.jpg,Madeleine Dornan's interpretations of Julia Gillard, from the CUD workshop at the Canberra Glassworks,Copyright: ABC | Source: ABC Local | Byline: Jim Trail,Arts and Entertainment:Visual Art, Arts and Entertainment:Visual Art:Installation, Arts and Entertainment:Visual Art:Painting, Arts and Entertainment:Visual Art:Sculpture,ABC Canberra,ACT,Canberra,cud, canberra glassworks, julia gillard, politics, robbie miller, john drury, workshop, pop culture, regurgitation,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/07/26/3812026-mediarss.xml?site=&xml=3812026-mediarss.xml#bigpicturepos,"images/1643.png"
The Cotter: Dam near complete,http://www.abc.net.au/local/photos/2013/07/11/3800916.htm,11/07/2013,http://www.abc.net.au/reslib/201307/r1141718_14161843.jpg,The enlargement project is almost complete,Copyright: ABC | Source: ABC Local | Byline: James Vyver,Business, Economics and Finance:Industry:Building and Construction, Environment:Water Management, Environment:Water Supply,,ABC Canberra,ACT,Canberra,cotter dam enlargement, cotter river, actew, water, resevoir, james vyver, abc, 666, mornings, mark sullivan,,-35.319262,148.940449,http://www.abc.net.au/local/photos/2013/07/11/3800916-mediarss.xml,"images/1665.png"
An odyssey into Canberra's past and future,http://www.abc.net.au/local/photos/2013/07/12/3802076.htm,12/07/2013,http://www.abc.net.au/reslib/201307/r1142445_14195639.jpg,Canberra in the present, including artworks by Dale Elliott,Copyright: ABC | Source: ABC Canberra | Byline:,Arts and Entertainment:Art History, Community and Society:History, Education:Subjects:History,,ABC Canberra,ACT,Canberra,Canberra: 100, centenary, history, 2113, a canberra odyssey, CMAG, canberra museum and gallery, dale middleby, curator, Canberra,,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/07/12/3802076-mediarss.xml,"images/1669.png"
Game-on at the National Arboretum's new Pod Playground,http://www.abc.net.au/local/photos/2013/06/20/3785997.htm,20/06/2013,http://www.abc.net.au/reslib/201306/r1132338_13964112.jpg,This acorn cubbyhouse hosts the entrance to a wild ride,Copyright: ABC | Source: ABC Local | Byline: Jim Trail,Arts and Entertainment:Games, Arts and Entertainment:Kids Games and Links:Activities, Lifestyle and Leisure,,ABC Canberra,ACT,Canberra,arboretum, pod playground, tourism, play, children, family, trees, design, facility, game, Canberra: Drive,-35.287666,149.067307,http://www.abc.net.au/local/photos/2013/06/20/3785997-mediarss.xml,"images/1699.png"
Backyard bangers: turning a pig into small goods,http://www.abc.net.au/local/photos/2013/06/18/3784184.htm,18/06/2013,http://www.abc.net.au/reslib/201306/r1131263_13941548.JPG,The end product of a day's mincing,Copyright: ABC | Source: ABC Local | Byline: James Vyver,Lifestyle and Leisure:Food and Cooking, Rural:Food Processing, Rural:Sustainable and Alternative Farming,,ABC Canberra,ACT,Canberra,pork, rural, pig, farming, organic, mountain creek farm, butcher, butchery, meat processing, sausage, salami, mince, James Vyver, Tobi Edmunds, Canberra: Mornings, food panel,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/06/18/3784184-mediarss.xml,"images/1707.png"
Canberra's air traffic control: an eye on the sky,http://www.abc.net.au/local/photos/2013/06/14/3782105.htm,14/06/2013,http://www.abc.net.au/reslib/201306/r1130021_13916456.jpg,Canberra air traffic controllers Iain Martin and colleague watching the skies,Copyright: ABC | Source: ABC Local | Byline: Kate Corbett,Business, Economics and Finance:Industry:Air Transport,,ABC Canberra,ACT,Canberra,Tower, airservices australia, binh huynh, iain martin, kate corbett, airoplane, aviation, transport, air traffic control, Canberra Airport, Canberra Airport Control Tower, planes, runway, Canberra: Drive,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/06/14/3782105-mediarss.xml,"images/1709.png"
Aerial history: Canberra in the 50s, 60s and 70s,http://www.abc.net.au/local/photos/2013/06/07/3777156.htm,7/06/2013,http://www.abc.net.au/reslib/201306/r1126937_13850696.jpg,The early days of the national capital and the Griffin plan for Canberra is starting to take shape. Capital Hill can be seen on the centre left of the picture, with Civic on the centre right.,Copyright: Unspecified | Source: supplied | Byline: ACT Archives,Community and Society:History:20th Century,,ABC Canberra,ACT,Canberra,canberra, canberra100, centenary, 100th, capital, national capital, act archives, 1950, 1960, 1970, parliament house, suburbs, ABC, 666, photo, gallery, black and white,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/06/07/3777156-mediarss.xml,"images/1716.png"
Trending towards ecologically responsible fashion,http://www.abc.net.au/local/stories/2013/06/05/3775407.htm,5/06/2013,http://www.abc.net.au/reslib/201306/r1125889_13830107.jpg,Holly Squair’s designs at her CIT studio,Copyright: ABC | Source: ABC Local | Byline: Kate Corbett,Arts and Entertainment:Design:Fashion, Environment:Recycling and Waste Management,,ABC Canberra,ACT,Canberra,fashion, pure pod, kelli donovan, holly squair, cit, canberra institute of technology, sustainable threads, common ground, sustainable fashion, green, environment,-35.2772,149.1292,http://www.abc.net.au/local/stories/2013/06/05/3775407-mediarss.xml,"images/1717.png"
See things from Skywhale's point of view,http://www.abc.net.au/local/photos/2013/05/18/3762155.htm,18/05/2013,http://www.abc.net.au/reslib/201305/r1117450_13644350.jpg,Skywhale pilot Steve Ireland fires up Patricia Piccinini's flying sculpture,Copyright: ABC | Source: ABC Local | Byline: Elliott Dunn,Arts and Entertainment:Visual Art:Sculpture, Lifestyle and Leisure:Travel and Tourism,,ABC Canberra,ACT,Canberra,skywhale, canberra, centenary, canberra100, 666 ABC, Elliott Dunn, Jolene Laverty, Jim Trail, Steve Ireland, Kiff Saunders, Patricia Piccinini, hot air balloon, sculpture,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/05/18/3762155-mediarss.xml,"images/1740.png"
Capital Linen: giving you the sheets,http://www.abc.net.au/local/photos/2013/05/17/3761743.htm,17/05/2013,http://www.abc.net.au/reslib/201305/r1117098_13637349.jpg,The factory floor of the industrial laundry Capital Linen,Copyright: ABC | Source: ABC Local | Byline: James Vyver,Business, Economics and Finance:Industry,,ABC Canberra,ACT,Canberra,laundry, washing, capital linen, factory, TAMS, ACT Government, Mickey Viljoen, James Vyver, Canberra: Drive, Adam Shirley, ABC, Canberra, Mitchell, 666, Drive,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/05/17/3761743-mediarss.xml,"images/1741.png"
Into the shadows behind the fashion,http://www.abc.net.au/local/photos/2013/05/03/3751390.htm,3/05/2013,http://www.abc.net.au/reslib/201305/r1110525_13496205.jpg,A model at Fashfest,Copyright: ABC | Source: ABC Local | Byline: Kate Corbett,Arts and Entertainment:Design:Fashion,,ABC Canberra,ACT,Canberra,models, fashion designers, make-up artists, hairdressers, backstage, glamorous, fashion show, Safia, Savada, Dissonance, Fashfest, Canberra, Jade Sargent, Annette Clark, zen, Canberra: Drive,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/05/03/3751390-mediarss.xml,"images/1744.png"
Potting together for more than 50 years,http://www.abc.net.au/local/photos/2013/05/08/3754823.htm,8/05/2013,http://www.abc.net.au/reslib/201305/r1112822_13543802.jpg,Kayoko Hoshino and Saturo Hoshino with Saturo's work in the foreground,Copyright: ABC | Source: ABC Local | Byline: Kate Corbett,Arts and Entertainment:Contemporary Art, Arts and Entertainment:Library Museum and Gallery, Arts and Entertainment:Visual Art:Sculpture, Disasters and Accidents,ABC Canberra,ACT,Canberra,pottery, kate corbett, saturo hoshino, kayoko hoshino, Australian national university, watson arts centre, ceramics, japan, landslide, natural disaster,,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/05/08/3754823-mediarss.xml,"images/1748.png"
Decades of dance at the Albert Hall,http://www.abc.net.au/local/photos/2013/05/06/3752851.htm,6/05/2013,http://www.abc.net.au/reslib/201305/r1111559_13516525.jpg,A photograph of Patricia Vest, taken by her father, at her Albert Hall debutant ball in the 1950s,Copyright: ABC | Source: ABC Local | Byline: Elliott Dunn,Arts and Entertainment:Dance, Arts and Entertainment:Music:Bands and Artists, Arts and Entertainment:Music:Rock, Community and Society:History:20th Century,ABC Canberra,ACT,Canberra,Albert Hall, Canberra, Centenary, Canberra100, dancing, music, dance, history, Val Starr, Dr Lenore Coltheart, Patricia Vest, Colin Towns, John Carroll,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/05/06/3752851-mediarss.xml,"images/1748.png"
Imagine our national flag with dreadlocks,http://www.abc.net.au/local/photos/2013/05/02/3750181.htm,2/05/2013,http://www.abc.net.au/reslib/201305/r1109667_13477151.jpg,Matt Brown raising the national flag,Copyright: ABC | Source: Supplied | Byline: Department of Parliamentary Services,Government and Politics:Parliament:Federal Parliament, Human Interest:Offbeat, Human Interest:People,,ABC Canberra,ACT,Canberra,Canberra, flag pole, southern cross, Matt Brown, flag, Parliament House, politics, Jason Carew,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/05/02/3750181-mediarss.xml,"images/1752.png"
City pup rounds up escaped sheep,http://www.abc.net.au/local/photos/2013/04/29/3747259.htm,29/04/2013,http://www.abc.net.au/reslib/201304/r1107813_13433857.jpg,Thor the wonder dog,Copyright: ABC | Source: Supplied | Byline: Deborah Philpse,Disasters and Accidents:Accidents:Road, Human Interest:Animals, Rural:Livestock, Rural:Livestock:Animal Welfare,ABC Canberra,ACT,Canberra,Thor, dog, thor, sheep, kim lester, Canberra:drive, truck, crash, Canberra, jo laverty, sandra tattersall, livestock, campbell,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/04/29/3747259-mediarss.xml,"images/1757.png"
Freedom Calling: remembering indigenous diggers,http://www.abc.net.au/local/photos/2013/04/24/3744370.htm,24/04/2013,http://www.abc.net.au/reslib/201304/r1105832_13388516.jpg,Dave has written a song with Paul Kelly to remeber his relatives who faught in WWI and WWII,Copyright: ABC | Source: ABC Local | Byline: James Vyver,Arts and Entertainment:Music:Indigenous, Community and Society:Indigenous (Aboriginal and Torres Strait Islander), Event:ANZAC Day,,ABC Canberra,ACT,Canberra,ANZAC, Day, 2013, Dave Arden, War Memorial, aboriginal, indigenous, Mornings: Canberra, Genevieve Jacobs, 666, ABC,,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/04/24/3744370-mediarss.xml,"images/1759.png"
Grand to humble: war memorials around Australia,http://www.abc.net.au/local/photos/2013/04/22/3742163.htm,22/04/2013,http://www.abc.net.au/reslib/201304/r1104390_13353734.jpg,The Australian War Memorial was completed in 1941, and has been expanded since then. It consists of three areas: the Shrine, including the Hall of Memory and Tomb of the Unknown Soldier (the dome visible in the photo is the dome of the Hall of Memory), galleries, and a research centre.,Copyright: ABC | Source: ABC Local | Byline: Jim Trail,Community and Society:History:World War 1, Community and Society:History:World War 2, Event:ANZAC Day,,ABC Canberra,ACT,Canberra,anzac day, war memorial, war memorials, anzac,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/04/22/3742163-mediarss.xml,"images/1760.png"
One hundred years old and never been better,http://www.abc.net.au/local/photos/2013/03/11/3713113.htm,11/03/2013,http://www.abc.net.au/reslib/201303/r1085194_12942360.jpg,Grace van Gageldonk dons a new hair style after she was selected from the crowd by lakeside entertainers- Sienta La Cabeza,Copyright: ABC | Source: ABC | Byline: Hannah Flannery,Arts and Entertainment:Events:Carnivals and Festivals, Community and Society:Community and Multicultural Festivals,,ABC Canberra,ACT,Canberra,Canberra100, centenary, c100, lake burley griffin, birthday, foundation, photography, 666 abc canberra, Canberra: Afternoons,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/03/11/3713113-mediarss.xml,"images/1795.png"
Canberra Enlightened,http://www.abc.net.au/local/photos/2013/03/04/3702919.htm,4/03/2013,http://www.abc.net.au/reslib/201303/r1081883_12868431.JPG,This illuminated angler fish was ‘swimming’ around the parliamentary triangle,Copyright: ABC licensed | Source: supplied | Byline: Jim Trail,Arts and Entertainment:Design:Architecture, Arts and Entertainment:Events:Carnivals and Festivals, Arts and Entertainment:Photography, Community and Society:Community and Multicultural Festivals,ABC Canberra,ACT,Canberra,Enlighten, Canberra 100, The National Portrait Gallery, Old Parliament House, The National Library, Parliamentray Triangle, Festival, David Flannery,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/03/04/3702919-mediarss.xml,"images/1810.png"
60 years of the ABC at CMAG,http://www.abc.net.au/local/photos/2013/02/12/3688652.htm,12/02/2013,http://www.abc.net.au/reslib/201302/r1071898_12659351.jpg,This transistor radio was burnt in the 2003 Canberra bushfires,Copyright: ABC | Source: ABC Local | Byline: Melanie Sim,Arts and Entertainment, Information and Communication, Information and Communication:Broadcasting, Information and Communication:Broadcasting:Radio,ABC Canberra,ACT,Canberra,CMAG, radio, 666 ABC Canberra, 60 years, anniversary, 60 year anniversary ABC 666,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/02/12/3688652-mediarss.xml,"images/1833.png"
Beginning to see the forest for the trees: National Arboretum opens,http://www.abc.net.au/local/photos/2013/02/01/3681301.htm,1/02/2013,http://www.abc.net.au/reslib/201302/r1066943_12556362.jpg,One of the survivors from the original forest on Dairy Farmers Hill,Copyright: ABC | Source: ABC Local | Byline: Melanie Sim,Arts and Entertainment, Lifestyle and Leisure, Lifestyle and Leisure:Gardening, Lifestyle and Leisure:Gardening:Tree,ABC Canberra,ACT,Canberra,canberra100, arboretum, national arboretum, melanie sim, centenary, garden, trees, griffins, history, plan, burley,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/02/01/3681301-mediarss.xml,"images/1846.png"
666 broadcasts live from the Australia Day eve concert,http://www.abc.net.au/local/photos/2013/01/25/3676860.htm,25/01/2013,http://www.abc.net.au/reslib/201301/r1064091_12493149.jpg,Ready to party at the Australia Day Eve concert,Copyright: ABC | Source: ABC Local | Byline: Melanie Sim,Arts and Entertainment, Community and Society, Event, Event:Australia Day,ABC Canberra,ACT,Canberra,australia-day, event, ozday, alex sloan, geoffery rush, canberra100, ita buttrose,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/01/25/3676860-mediarss.xml,"images/1863.png"
Past, present, future: marking 10 years since the Canberra fires,http://www.abc.net.au/local/photos/2013/01/16/3670864.htm,16/01/2013,http://www.abc.net.au/reslib/201301/r1059648_12399227.JPG,A 26 inch Yale Columbia refractor burnt out during the fires,Copyright: ABC | Source: ABC Local | Byline: Louise Maher,Arts and Entertainment, Arts and Entertainment:Library Museum and Gallery, Disasters and Accidents, Disasters and Accidents:Fires,ABC Canberra,ACT,Canberra,canberra bushfires, bushfire exhibition, louise maher, canberra, ABC Canberra, centenary of canberra, canberra100,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/01/16/3670864-mediarss.xml,"images/1870.png"
Becoming less serious is child's play,http://www.abc.net.au/local/photos/2013/01/14/3669286.htm,14/01/2013,http://www.abc.net.au/reslib/201301/r1058605_12375410.jpg,It's feels better to be barefoot,Copyright: ABC | Source: ABC Local | Byline: Melanie Sim,Arts and Entertainment, Arts and Entertainment:Dance, Arts and Entertainment:Music, Arts and Entertainment:Music:Dance,ABC Canberra,ACT,Canberra,interplay, ABC, Canberra, Canberra: Mornings, phil porter, susanna pain, cynthia winton-henry, phil porter, grown ups, children,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/01/14/3669286-mediarss.xml,"images/1872.png"
A Guide to the Galapagos,http://www.abc.net.au/local/photos/2013/01/11/3668077.htm,11/01/2013,http://www.abc.net.au/reslib/201301/r1056360_12327169.JPG,A Giant Tortoise munching grass on the Galapagos Islands,Copyright: Unspecified | Source: Supplied | Byline: Ian Fraser,Environment:Conservation, Environment:Endangered and Protected Species, Environment:Environmental Impact, Environment:Environmental Management,ABC Canberra,ACT,Canberra,Galapagos, Juan Manuel Salcedo, giant tortoise, Charles Darwin,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/01/11/3668077-mediarss.xml,"images/1874.png"
Hummingbird Heaven,http://www.abc.net.au/local/photos/2013/01/07/3665146.htm,7/01/2013,http://www.abc.net.au/reslib/201301/r1055868_12315607.JPG,The Velvet-purple Coronet is one of the stunning hummingbirds in Ecuador,Copyright: Unspecified | Source: supplied | Byline: Ian Fraser,Environment, Environment:Conservation, Environment:Environmental Management, Environment:Forests,ABC Canberra,ACT,Canberra,Tony Nunnery, hummingbird, cloud forest, Ecuador, Louise Maher,-35.2772,149.1292,http://www.abc.net.au/local/photos/2013/01/07/3665146-mediarss.xml,"images/1875.png"
Behind the Lines,http://www.abc.net.au/local/photos/2012/12/11/3652223.htm,11/12/2012,http://www.abc.net.au/reslib/201212/r1047185_12127993.jpg,The Magnate of La Mancha, a cartoon by David Pope of The Canberra Times, part of the Behind the Lines 2012 exhibition at the Museum of Australian Democracy,Copyright: ABC licensed | Source: supplied | Byline: David Pope,Arts and Entertainment:Comedy (Humour), Government and Politics:Federal Government,,ABC Canberra,ACT,Canberra,politics, cartoons, comedy, museum of australian democracy, tania cleary, louise maher, canberra: drive,,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/12/11/3652223-mediarss.xml,"images/1891.png"
Gallery: the photography of Paul Jurak,http://www.abc.net.au/local/photos/2012/12/07/3649939.htm,7/12/2012,http://www.abc.net.au/reslib/201212/r1045767_12099238.jpg,Getting up and out in a boat early sometimes has huge benefit,Copyright: ABC | Source: supplied | Byline: Paul Jurak,Arts and Entertainment:Photography, Health:Diseases and Disorders:Cancer,,ABC Canberra,ACT,Canberra,paul jurak, how art changed my life, kayak cameraman, lake burley griffin, canberra,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/12/07/3649939-mediarss.xml,"images/1895.png"
Sprucing Up Tandem House,http://www.abc.net.au/local/photos/2012/12/01/3645269.htm,1/12/2012,http://www.abc.net.au/reslib/201212/r1042813_12033557.jpg,Volunteer Joan weeding in the garden at Tandem House,Copyright: ABC | Source: ABC Local | Byline: Jim Trail,Community and Society:Carers, Community and Society:Charities, Community and Society:Charities and Community Organisations, Health:Healthcare Facilities,ABC Canberra,ACT,Canberra,spruce up, tandem house, saturday breakfast, 666 abc canberra, gardening, renovation, lions youth haven,,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/12/01/3645269-mediarss.xml,"images/1899.png"
Canberra was nearly Finnish before it started,http://www.abc.net.au/local/photos/2012/11/19/3635871.htm,19/11/2012,http://www.abc.net.au/reslib/201211/r1036465_11904240.jpg,In the 1912 competition to design the new Federal Capital City of Australia, this is how Finnish architect Eliel Saarinen pictured the houses of parliament and the lake,Copyright: ABC licensed | Source: Supplied | Byline: National Archives of Australia,Arts and Entertainment:Design:Architecture,,ABC Canberra,ACT,Canberra,Finnish architect Eliel Saarinen competition design Canberra Federal Capital City of Australia 1912 perspective plan survey Finland Maija Lahteenmaki,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/11/19/3635871-mediarss.xml,"images/1923.png"
Paul Kelly's near miss on 666,http://www.abc.net.au/local/photos/2012/11/02/3624612.htm,2/11/2012,http://www.abc.net.au/reslib/201211/r1028527_11739670.jpg,Paul Kelly playing live in the 666 studios,Copyright: ABC | Source: ABC Local | Byline: James Vyver,Arts and Entertainment:Music,,ABC Canberra,ACT,Canberra,Paul Kelly, music, live, Afternoons, Canberra: Afternoons, ABC, 666, competition, CIFF, Canberra International Film Festival,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/11/02/3624612-mediarss.xml,"images/1925.png"
Stonehenge in Sutton,http://www.abc.net.au/local/photos/2012/09/21/3595527.htm?site=&xml=3595527-mediarss.xml#bigpicturepos,21/09/2012,http://www.abc.net.au/reslib/201209/r1008236_11327262.JPG,At sunset The Henge looks stunning.,Copyright: ABC licensed | Source: Supplied | Byline: Robbie and Tracey Wallace,Human Interest, Human Interest:Offbeat,,ABC Canberra,ACT,Canberra,Canberra: Sundays, rocks, stone, stonehenge, neolithic, sutton, history,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/09/21/3595527-mediarss.xml?site=&xml=3595527-mediarss.xml#bigpicturepos,"images/1927.png"
Prince of Parkes: Royals rename Canberra street,http://www.abc.net.au/local/photos/2012/11/10/3630023.htm,10/11/2012,http://www.abc.net.au/reslib/201211/r1032435_11822868.jpg,Prince Charles unveils an interpretative panel for the renaming of the Parkes Place to Queen Elizabeth Terrace,Copyright: ABC | Source: ABC Local | Byline: James Vyver,Human Interest:Royal and Imperial Matters,,ABC Canberra,ACT,Canberra,Prince of Charles, Duchess of Cornwall, Lake Burley Griffin, Parkes Place, Queen Elizabeth Terrace, renaming, street, Prince Charles, Canberra, ABC, 666,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/11/10/3630023-mediarss.xml,"images/1934.png"
Presenting the President in Canberra,http://www.abc.net.au/local/photos/2012/11/07/3627922.htm,7/11/2012,http://www.abc.net.au/reslib/201211/r1030720_11785608.jpg,US Ambassador Jeffrey Bleich, John Hart from the ANU and Professor Malcolm Feeley from Flinders University watch the race to the White House unfold at the National Press Club,Copyright: ABC | Source: ABC Local | Byline: James Vyver,US Elections,,ABC Canberra,ACT,Canberra,Barack Obama, Mitt Romney, US Election, November, Tuesday, Paul Ryan, Joe Biden, vote, polls, ABC, Canberra, Jeffrey Bleich, Ambassador, Louise Maher,,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/11/07/3627922-mediarss.xml,"images/1938.png"
Making a Mint: the most valuable money in Australia,http://www.abc.net.au/local/photos/2012/11/05/3625555.htm,5/11/2012,http://www.abc.net.au/reslib/201211/r1029446_11756601.jpg,The Kookaburra Square Pennies, the rarest and most valuable coins held at the Royal Australian Mint. The set is worth 800,000 dollars,Copyright: ABC | Source: ABC Local | Byline: James Vyver,Business, Economics and Finance:Money and Monetary Policy, Community and Society:History:20th Century,,ABC Canberra,ACT,Canberra,Royal Australian Mint, Coins, change, square coins, money, Canberra, 666,,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/11/05/3625555-mediarss.xml,"images/1940.png"
666 and ESA team up to prepare you for emergency,http://www.abc.net.au/local/photos/2012/11/03/3624969.htm,3/11/2012,http://www.abc.net.au/reslib/201211/r1028875_11746421.jpg,ACT Fire and Rescue engine known as 'the Bronto',Copyright: ABC | Source: ABC Local | Byline: James Vyver,Disasters and Accidents:Emergency Planning,,ABC Canberra,ACT,Canberra,ESA, Canberra, Emergency Services, Agency, Fraser, Canberra: Saturday Breakfast, Willow, Greg Bayliss, Graeme Williams, 666, Binns St, fire truck, bronto,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/11/03/3624969-mediarss.xml,"images/1942.png"
BIG changes at the National Museum of Australia,http://www.abc.net.au/local/photos/2012/10/24/3617442.htm,24/10/2012,http://www.abc.net.au/reslib/201210/r1023278_11629497.jpg,This Citroen 5CV 'The little lemon' now takes pride of place in the National Museum of Australia foyer. It was the first car to travel around Australia in 1925.,Copyright: ABC | Source: ABC Local | Byline: Jim Trail,Arts and Entertainment:Library Museum and Gallery, Business, Economics and Finance:Industry:Air Transport, Business, Economics and Finance:Industry:Rail Transport, Business, Economics and Finance:Industry:Road Transport,ABC Canberra,ACT,Canberra,national museum of australia, Canberra: Mornings, big things, history, museum, national collection,-35.291905,149.119449,http://www.abc.net.au/local/photos/2012/10/24/3617442-mediarss.xml,"images/1951.png"
2012 Floriade photography competition: winners,http://www.abc.net.au/local/photos/2012/10/22/3615995.htm,22/10/2012,http://www.abc.net.au/reslib/201210/r1022620_11616523.jpg,"Floriade performers casting their butterfly shadow" - acafphot's entry in the 666 ABC Canberra 2012 Floriade photography competition,Copyright: ABC licensed | Source: supplied | Byline: acafphot,Arts and Entertainment:Photography, Arts and Entertainment:Visual Art:Photography, Lifestyle and Leisure:Gardening:Flower/Foliage,,ABC Canberra,ACT,Canberra,floriade, photography, compeitition, canberra, commonwealth park, garden, flower, fountain,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/10/22/3615995-mediarss.xml,"images/1954.png"
ACT Votes - Polling day in pictures,http://www.abc.net.au/local/photos/2012/10/20/3615026.htm,20/10/2012,http://www.abc.net.au/reslib/201210/r1020912_11581809.jpg,Voters having their say in the 2012 ACT Election,Copyright: ABC | Source: ABC Local | Byline: Jim Trail,Government and Politics, Government and Politics:Elections, Government and Politics:States and Territories,,ABC Canberra,ACT,Canberra,act votes, canberra, legislative assembly election 2012, brindabella, ginninderra, molonglo, katy gallagher, zed seselja,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/10/20/3615026-mediarss.xml,"images/1956.png"
Hello? Ringing the changes of Australia's history on the phone,http://www.abc.net.au/local/photos/2012/10/10/3607882.htm,10/10/2012,http://www.abc.net.au/reslib/201210/r1016742_11494898.jpg,Things have changed when it comes to getting on the phone,Copyright: ABC | Source: ABC Local | Byline: James Vyver,Arts and Entertainment:Library Museum and Gallery, Community and Society:History:19th Century, Community and Society:History:20th Century, Community and Society:History:21st Century,ABC Canberra - CanberrArts,ACT,Canberra,phone, telecommunications, morse, code, telstra, black mountain tower, mobile, display, exhibition, centenary, 100, years, menzies, Louise Maher, ABC, 666 Canberra: Drive,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/10/10/3607882-mediarss.xml,"images/1978.png"
Setting fires to save lives,http://www.abc.net.au/local/photos/2012/10/03/3603172.htm,3/10/2012,http://www.abc.net.au/reslib/201210/r1013560_11432640.jpg,Fire fighters from ACT Parks and Conservation Service at work,Copyright: ABC | Source: ABC Local | Byline: Elliott Dunn,Disasters and Accidents:Fires:Bushfire,,ABC Canberra,ACT,Canberra,Canberra: Drive, fire, firefighting, emergency services, burn, woods, safety, abc, 666, drive, Louise Maher, controlled burn, elliott dunn, Brian Levine,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/10/03/3603172-mediarss.xml,"images/1986.png"
The lights of Nightfest,http://www.abc.net.au/local/photos/2012/09/28/3599893.htm,28/09/2012,http://www.abc.net.au/reslib/201209/r1011251_11387622.jpg,Blue and green lights shining on the garden beds during Nightfest at Floriade 2012,Copyright: ABC licensed | Source: supplied | Byline: James Vyver,Business, Economics and Finance:Industry:Tourism, Lifestyle and Leisure:Gardening:Flower/Foliage, Lifestyle and Leisure:Travel and Tourism, Arts and Entertainment:Visual Art:Installation,ABC Canberra,ACT,Canberra,nightfest, lights, floriade, garden, tourism, effects, canberra,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/09/28/3599893-mediarss.xml,"images/1991.png"
Lino Tagliapietra: a maestro's glass process,http://www.abc.net.au/local/photos/2012/09/14/3590081.htm,14/09/2012,http://www.abc.net.au/reslib/201209/r1004397_11249749.jpg,Venetian maestro Lino Tagliapietra heats a glass piece,Copyright: ABC | Source: supplied | Byline: Mikki Trail,Arts and Entertainment:Visual Art, Business, Economics and Finance:Industry:Tourism,,ABC Canberra,ACT,Canberra,lino tagliapietra, glass blowing, venice, maestro, glass art, canberra glassworks, tourism, Canberra: Afternoons, canberra school of arts,,-35.2772,149.1292,http://www.abc.net.au/local/photos/2012/09/14/3590081-mediarss.xml,"images/2005.png"
